source_id,mto_make_code,mto_model_code,source_vehicle_classes,first_report_year,last_report_year,observed_report_editions,report_years,model_year_from,model_year_to,observed_model_years,source_rows_across_editions,fit_active_stock_across_editions,latest_report_year,latest_fit_active_stock,highest_confidence_candidate,vpic_second_pass_candidate,vpic_second_pass_reason,other_potential_candidates,canonical_make,candidate_pass_agreement,agreed_model_candidate,manual_promotion_eligible,manual_evidence_disposition,notes,source -> data_source
ontario_ministry_transport_vehicle_population,PONT,G/8,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2008,2009,2,22,7057,2025,439,G8,G8,,,Pontiac,agreement,G8,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,SUBA,O6P,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2010,2014,5,55,5521,2025,439,Forester,Forester,,Legacy/Outback | Impreza/Outback Sport | Crosstrek,Subaru,agreement,Forester,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,STRN,AXE,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2007,2009,3,33,11527,2025,437,XE,Aura,vPIC also supports Astra; the code does not clearly distinguish them.,Aura | Vue | Astra,Saturn,disagreement,,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,INTL,RH6,COMMERCIAL,2020,2025,6,2020 | 2021 | 2022 | 2023 | 2024 | 2025,2018,2026,9,39,1920,2025,436,RH61T,RH61T,,RH61F | RH61E | RH61A,International,agreement,RH61T,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,HOND,CXE,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1997,2000,4,44,20220,2025,435,CR-V,CR-V,,Civic | FCX FUEL CELL VEHICLE | Accord,Honda,agreement,CR-V,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,MERZ,K50,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2006,2009,4,44,5292,2025,434,SLK350,350,"Closest vPIC name match, but no sampled year-specific result corroborates it.",SLK250 | GLK250 | GLK 350,Mercedes-Benz,disagreement,,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,BUIC,RLS,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1997,2004,7,77,21788,2025,433,LeSabre,LeSabre,,Regal | Rendezvous,Buick,agreement,LeSabre,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,PONT,PAR,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1900,1987,38,418,5716,2025,433,Parisienne,Parisienne,,,Pontiac,agreement,Parisienne,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,DODG,SNC,COMMERCIAL,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2005,2009,5,55,9139,2025,432,Stratus (tentative),Stratus,,Durango | Caravan/Grand Caravan | Dakota Pickup,Dodge,agreement,Stratus,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,TOYT,ABL,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2011,2012,2,22,5227,2025,430,Avalon,Avalon,,RAV4 | Yaris | Camry,Toyota,agreement,Avalon,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CADI,ELD,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1953,2000,48,528,5744,2025,429,Eldorado,Eldorado,,,Cadillac,agreement,Eldorado,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,AUDI,A62,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2013,2023,10,79,5152,2025,428,A6,A6,,,Audi,agreement,A6,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,HOND,CAL,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1983,2004,7,77,9077,2025,428,Civic,Civic,,CR-V | CLARITY (FORMERLY FCX-FUEL CELL | Accord,Honda,agreement,Civic,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CHEV,LTA,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2005,2011,7,77,19411,2025,426,LT,Tahoe,Code-to-name match is weak; selected from vPIC models with overlapping-year coverage.,Tahoe,Chevrolet,disagreement,,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CHEV,S10,COMMERCIAL | PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1939,2001,41,520,8786,2025,424,S10,S-10 Blazer,vPIC also supports S-10 Pickup; the code does not clearly distinguish them.,,Chevrolet,agreement,S-10 Blazer,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,BMW,330,PASSENGER,2023,2025,3,2023 | 2024 | 2025,1975,2026,18,49,1020,2025,423,330,330i,vPIC also supports 330e; the code does not clearly distinguish them.,,BMW,agreement,330i,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CADI,CMA,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2010,2016,7,76,5690,2025,423,CIMARRON,Cimarron,"Closest vPIC name match, but no sampled year-specific result corroborates it.",CTS | Escalade,Cadillac,agreement,Cimarron,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CADI,BRO,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1957,1992,25,275,5208,2025,422,Brougham,Brougham,,,Cadillac,agreement,Brougham,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,TOYT,SIQ,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2011,2015,5,55,4891,2025,422,Sequoia,Sequoia,,,Toyota,agreement,Sequoia,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,FORD,CEP,PASSENGER,2017,2025,9,2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2016,2022,5,34,2944,2025,420,Escape,Escape,,Expedition,Ford,agreement,Escape,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CHEV,CML,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1962,2015,7,77,4981,2025,419,Camaro,Camaro,,Celebrity,Chevrolet,agreement,Camaro,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,BMW,I8B,PASSENGER,2018,2025,7,2018 | 2019 | 2020 | 2021 | 2022 | 2024 | 2025,2014,2025,7,42,1821,2025,418,i8,i8,,,BMW,agreement,i8,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,KW,1DD,COMMERCIAL,2023,2025,3,2023 | 2024 | 2025,2019,2026,8,21,1067,2025,417,T180 (tentative),T180,,K100 | S10/A3 | K 100E,Kenworth,agreement,T180,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,NISS,TTX,COMMERCIAL,2016,2025,10,2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2016,2019,4,35,5896,2025,417,Titan,Titan,,,Nissan,agreement,Titan,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CADI,CPC,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2010,2026,15,111,4462,2025,416,CTS,CTS,,CT5 | CT4 | Escalade,Cadillac,agreement,CTS,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CHEV,SNZ,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2012,2019,8,74,4927,2025,416,Sonic,Sonic,,,Chevrolet,agreement,Sonic,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,JAGU,CST,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2000,2008,8,88,8401,2025,416,S-type,S-Type,,S-Type | X-Type,Jaguar,agreement,S-Type,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CADI,CST,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2005,2011,7,77,9869,2025,415,CTS,CTS,,STS,Cadillac,agreement,CTS,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,PLYM,VAL,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1919,1987,31,341,4935,2025,414,VALIANT,Reliant,Code-to-name match is weak; selected from vPIC models with overlapping-year coverage.,,Plymouth,disagreement,,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,FORD,T,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1909,2026,51,496,4723,2025,413,T,Model unresolved,The Ontario abbreviation does not match a vPIC model closely enough.,,Ford,disagreement,,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,MERZ,M55,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2008,2015,8,88,5746,2025,413,ML55,Model unresolved,The Ontario abbreviation does not match a vPIC model closely enough.,ML550,Mercedes-Benz,disagreement,,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,HYUN,CSN,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1991,2007,4,44,10588,2025,412,Tucson,Tucson,,Sonata,Hyundai,agreement,Tucson,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,KIA,SXC,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2007,2009,3,33,14294,2025,411,Spectra,Spectra,,,Kia,agreement,Spectra,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,LEXS,LX5,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2008,2020,12,119,6685,2025,411,LX570,LX,Code-to-name match is weak; selected from vPIC models with overlapping-year coverage.,LX,Lexus,agreement,LX,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,VOLK,CXG,PASSENGER,2022,2025,4,2022 | 2023 | 2024 | 2025,2022,2023,2,8,1417,2025,411,GLI,GLI,"Closest vPIC name match, but no sampled year-specific result corroborates it.",Tiguan | Golf/GTI,Volkswagen,agreement,GLI,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CHEV,SSR,COMMERCIAL,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2003,2006,4,44,4274,2025,409,SSR,SSR,,,Chevrolet,agreement,SSR,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,MERZ,7XG,PASSENGER,2021,2025,5,2021 | 2022 | 2023 | 2024 | 2025,2019,2025,7,25,1611,2025,409,AMG GT,AMG GT,,G-Class | GLS-Class | GLE-Class,Mercedes-Benz,agreement,AMG GT,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,PORS,BHL,PASSENGER,2024,2025,2,2024 | 2025,2020,2026,7,13,719,2025,409,Boxster (tentative),Boxster,"Closest vPIC name match, but no sampled year-specific result corroborates it.",Taycan | Panamera | Macan,Porsche,agreement,Boxster,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,BMW,53X,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2006,2020,5,45,5618,2025,406,5 Series,Model unresolved,Ontario identifies only a vehicle family; vPIC does not support one unique model.,3 Series,BMW,disagreement,,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,FORD,BRO,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1919,2025,38,392,4296,2025,406,Bronco,Bronco,,,Ford,agreement,Bronco,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,BUIC,RIV,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1919,1999,48,524,5828,2025,405,Riviera,Riviera,,,Buick,agreement,Riviera,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,MASE,82G,PASSENGER,2023,2025,3,2023 | 2024 | 2025,2023,2023,1,3,1145,2025,405,Ghibli,Ghibli,,Grecale | MC20,Maserati,agreement,Ghibli,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,MERZ,4ED,COMMERCIAL,2022,2025,4,2022 | 2023 | 2024 | 2025,2020,2025,6,20,1373,2025,405,E-Class,E-Class,,B250E | B-CLASS | EQS,Mercedes-Benz,agreement,E-Class,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CADI,DEV,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1919,2009,58,638,5934,2025,403,DeVille,Deville,,,Cadillac,agreement,Deville,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CHRY,LEB,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1908,1995,37,407,5322,2025,403,LeBaron,LeBaron,,,Chrysler,agreement,LeBaron,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,JEEP,COM,PASSENGER,2025,2025,1,2025,1966,2026,20,20,402,2025,402,Comanche,Comanche,,Commander | Comanche Pickup,Jeep,agreement,Comanche,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,AUDI,C5T,PASSENGER,2019,2025,7,2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2015,2025,8,38,2609,2025,401,S5,S5,,Q5 | A5 | SQ5,Audi,agreement,S5,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,FORD,MUL,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1965,1985,10,110,3914,2025,401,Mustang,Mustang,,,Ford,agreement,Mustang,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,HYUN,GC3,PASSENGER,2016,2025,10,2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2011,2016,4,40,5254,2025,401,Genesis,Genesis,,Accent | Veracruz | Tucson,Hyundai,agreement,Genesis,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CADI,TEE,PASSENGER,2025,2025,1,2025,2025,2026,2,2,400,2025,400,Escalade,Escalade,,XT5 | CT5 | CT4,Cadillac,agreement,Escalade,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,FORD,CMS,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2013,2018,6,61,4680,2025,400,C-MAX,C-Max,,,Ford,agreement,C-Max,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,KIA,OES,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2011,2011,1,11,5493,2025,396,Optima,Optima,,Sportage | Rio | Soul,Kia,agreement,Optima,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,TESL,CYB,COMMERCIAL,2025,2025,1,2025,2024,2026,3,3,396,2025,396,Cybertruck,Cybertruck,,,Tesla,agreement,Cybertruck,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,CHRY,SEB,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,1973,2009,13,142,9364,2025,395,Sebring,Sebring,,,Chrysler,agreement,Sebring,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
ontario_ministry_transport_vehicle_population,MERZ,CW3,PASSENGER,2014,2025,11,2014 | 2016 | 2017 | 2018 | 2019 | 2020 | 2021 | 2022 | 2023 | 2024 | 2025,2011,2011,1,11,5104,2025,395,C43,Model unresolved,The Ontario abbreviation does not match a vPIC model closely enough.,C350 | C320 | C300,Mercedes-Benz,disagreement,,true,promotion_eligible,Latest-active reviewed MTO key; pass agreement is recomputed using case-insensitive model-family equivalence.,Reviewed two-pass MTO make/model inference using NCIC model-code abbreviations and NHTSA vPIC make/model examples (2026-08-12).
