VEHICLE_CLASS	MAKE	MODEL	MODEL-YEAR	FIT-ACTIVE	FIT-INACTIVE	UNFIT	WRECKED	OUT-OF-PROV	SOLD	SUSPENDED	TEMPORARY	TOTAL
MOTORCYCLE	KAWK	ZG1	1999	19	18	2	0	3	0	0	0	42
MOTORCYCLE	KAWK	ZG1	1998	14	13	6	0	1	0	0	0	34
MOTORCYCLE	KAWK	ZG1	1997	12	18	1	0	1	0	0	0	32
MOTORCYCLE	KAWK	ZG1	1995	4	7	2	0	2	0	0	0	15
MOTORCYCLE	KAWK	ZG1	1994	7	14	3	0	1	0	0	0	25
MOTORCYCLE	KAWK	ZG1	1993	6	4	1	0	1	0	0	0	12
MOTORCYCLE	KAWK	ZG1	1992	1	9	0	0	1	0	0	0	11
MOTORCYCLE	KAWK	ZG1	1991	3	13	3	0	2	0	0	0	21
MOTORCYCLE	KAWK	ZG1	1990	3	12	1	0	2	0	0	0	18
MOTORCYCLE	KAWK	ZG1	1988	0	5	0	0	0	0	0	0	5
MOTORCYCLE	KAWK	ZG1	1987	5	26	5	0	5	0	0	0	41
MOTORCYCLE	KAWK	ZG1	1986	18	86	19	0	16	1	0	2	142
MOTORCYCLE	KAWK	ZXJ	2008	56	27	15	0	2	0	0	3	103
MOTORCYCLE	KAWK	ZXJ	2007	55	36	13	0	2	1	0	1	108
MOTORCYCLE	KAWK	ZXJ	2006	44	37	10	1	4	0	0	2	98
MOTORCYCLE	KAWK	ZXJ	2005	1	3	2	0	0	0	0	0	6
MOTORCYCLE	KAWK	ZXJ	2002	48	78	55	1	3	5	0	7	197
MOTORCYCLE	KAWK	ZXJ	2001	54	119	52	1	9	4	0	5	244
MOTORCYCLE	KAWK	ZXP	2011	58	49	53	0	2	0	0	2	164
MOTORCYCLE	KAWK	ZXP	2010	26	18	17	0	3	0	0	1	65
MOTORCYCLE	KAWK	ZXP	2009	103	124	77	0	8	3	0	2	317
MOTORCYCLE	KAWK	ZXP	2008	75	70	44	0	9	1	0	3	202
MOTORCYCLE	KAWK	ZXP	2007	80	101	56	1	9	3	0	3	253
MOTORCYCLE	KAWK	3BX	2017	127	40	5	0	4	1	0	1	178
MOTORCYCLE	KAWK	3BX	2016	124	37	9	0	1	0	0	1	172
MOTORCYCLE	KAWK	3BX	2015	174	88	29	0	3	2	0	2	298
MOTORCYCLE	KAWK	3BX	2014	170	95	28	0	7	2	0	4	306
MOTORCYCLE	KAWK	3BX	2013	141	94	30	1	8	2	0	5	281
MOTORCYCLE	KAWK	3EX	2017	73	43	6	0	0	1	0	1	124
MOTORCYCLE	KAWK	3EX	2016	60	21	8	0	0	0	0	1	90
MOTORCYCLE	KAWK	3EX	2015	114	61	24	1	1	1	0	4	206
MOTORCYCLE	KAWK	3EX	2014	207	121	42	0	7	2	0	6	385
MOTORCYCLE	KAWK	3EX	2013	225	167	65	2	9	0	0	15	483
MOTORCYCLE	KAWK	6FC	2020	17	0	0	0	0	0	0	0	17
MOTORCYCLE	KAWK	6FC	2019	116	18	2	0	0	0	0	0	136
MOTORCYCLE	KAWK	6FC	2018	61	10	3	0	2	0	0	0	76
MOTORCYCLE	KAWK	6FC	2017	46	7	0	0	2	0	0	0	55
MOTORCYCLE	KAWK	6FC	2016	26	6	0	0	0	0	0	0	32
MOTORCYCLE	KAWK	6FC	2015	33	2	2	0	2	0	0	0	39
MOTORCYCLE	KAWK	6FC	2014	28	12	2	0	2	0	0	0	44
MOTORCYCLE	KAWK	***	2021	0	1	0	0	0	0	0	0	1
MOTORCYCLE	KAWK	***	2020	233	33	2	0	2	0	0	0	270
MOTORCYCLE	KAWK	***	2019	126	29	6	0	2	0	0	0	163
MOTORCYCLE	KAWK	***	2018	139	43	5	0	6	0	0	0	193
MOTORCYCLE	KAWK	***	2017	167	139	17	0	7	0	0	5	335
MOTORCYCLE	KAWK	***	2016	205	73	28	0	8	1	0	1	316
MOTORCYCLE	KAWK	***	2015	178	66	25	0	10	3	0	0	282
MOTORCYCLE	KAWK	***	2014	206	70	32	0	12	1	0	2	323
MOTORCYCLE	KAWK	***	2013	350	137	73	1	30	1	0	3	595
MOTORCYCLE	KAWK	***	2012	358	168	54	0	28	3	0	5	616
MOTORCYCLE	KAWK	***	2011	310	129	64	0	40	6	0	3	552
MOTORCYCLE	KAWK	***	2010	224	117	43	0	22	0	0	7	413
MOTORCYCLE	KAWK	***	2009	573	330	91	1	70	7	0	17	1089
MOTORCYCLE	KAWK	***	2008	443	238	76	0	43	5	0	7	812
MOTORCYCLE	KAWK	***	2007	573	450	116	0	52	4	0	15	1210
MOTORCYCLE	KAWK	***	2006	554	460	167	6	66	14	0	24	1291
MOTORCYCLE	KAWK	***	2005	296	354	158	3	49	11	0	27	898
MOTORCYCLE	KAWK	***	2004	256	290	104	0	30	7	0	10	697
MOTORCYCLE	KAWK	***	2003	373	513	167	0	55	13	0	16	1137
MOTORCYCLE	KAWK	***	2002	355	379	97	3	39	8	0	9	890
MOTORCYCLE	KAWK	***	2001	171	287	85	1	22	4	0	7	577
MOTORCYCLE	KAWK	***	2000	236	406	130	4	38	10	0	10	834
MOTORCYCLE	KAWK	***	1999	402	631	170	2	69	12	0	18	1304
MOTORCYCLE	KAWK	***	1998	105	354	133	2	43	13	0	22	672
MOTORCYCLE	KAWK	***	1997	119	257	71	0	30	4	0	12	493
MOTORCYCLE	KAWK	***	1996	114	391	115	7	45	27	0	11	710
MOTORCYCLE	KAWK	***	1995	95	428	118	1	50	10	0	10	712
MOTORCYCLE	KAWK	***	1994	87	435	143	3	57	14	0	10	749
MOTORCYCLE	KAWK	***	1993	88	489	145	2	80	12	0	8	824
MOTORCYCLE	KAWK	***	1992	62	391	103	2	60	7	1	10	636
MOTORCYCLE	KAWK	***	1991	59	305	95	1	42	8	0	6	516
MOTORCYCLE	KAWK	***	1990	43	427	93	7	56	11	0	7	644
MOTORCYCLE	KAWK	***	1989	40	393	109	1	42	18	0	6	609
MOTORCYCLE	KAWK	***	1988	38	461	118	0	65	17	0	7	706
MOTORCYCLE	KAWK	***	1987	57	771	180	6	99	39	0	15	1167
MOTORCYCLE	KAWK	***	1986	77	833	211	12	112	23	0	12	1280
MOTORCYCLE	KAWK	***	1985	77	1142	282	15	135	33	0	14	1698
MOTORCYCLE	KAWK	***	1984	50	649	165	11	79	24	0	8	986
MOTORCYCLE	KAWK	***	1983	59	906	222	10	92	31	0	4	1324
MOTORCYCLE	KAWK	***	1982	105	2003	486	27	188	75	0	13	2897
MOTORCYCLE	KAWK	***	1981	78	1847	453	33	140	55	0	8	2614
MOTORCYCLE	KAWK	***	1980	41	1194	278	24	82	34	0	5	1658
MOTORCYCLE	KAWK	***	1979	21	1014	239	7	63	40	0	2	1386
MOTORCYCLE	KAWK	***	1978	67	2331	560	27	146	76	0	4	3211
MOTORCYCLE	KAWK	***	1977	48	1784	453	30	91	55	0	5	2466
MOTORCYCLE	KAWK	***	1976	40	1172	292	14	56	42	0	3	1619
MOTORCYCLE	KAWK	***	1975	39	1548	400	13	52	59	0	0	2111
MOTORCYCLE	KAWK	***	1974	26	1172	317	7	34	45	0	0	1601
MOTORCYCLE	KAWK	***	1973	16	804	217	6	27	27	0	0	1097
MOTORCYCLE	KAWK	***	1972	3	691	236	7	20	31	0	0	988
MOTORCYCLE	KAWK	***	1971	4	208	52	1	3	4	0	0	272
MOTORCYCLE	KAWK	***	1970	0	95	31	0	1	1	0	0	128
MOTORCYCLE	KAWK	***	1969	1	29	7	1	1	5	0	0	44
MOTORCYCLE	KAWK	***	1968	0	8	5	0	0	0	0	0	13
MOTORCYCLE	KAWK	***	1967	0	5	0	0	0	0	0	0	5
MOTORCYCLE	KAWK	***	1966	0	5	1	0	0	0	0	0	6
MOTORCYCLE	KAWK	***	1965	0	2	0	0	0	1	0	0	3
MOTORCYCLE	KAWK	***	1962	0	1	0	0	0	0	0	0	1
MOTORCYCLE	KAWK	***	1948	1	0	0	0	0	0	0	0	1
MOTORCYCLE	KTM	EX	2021	7	1	0	0	0	0	0	0	8
MOTORCYCLE	KTM	EX	2020	48	5	0	0	0	0	0	0	53
MOTORCYCLE	KTM	EX	2019	64	12	0	0	0	0	0	1	77
MOTORCYCLE	KTM	EX	2018	113	29	1	0	2	1	0	2	148
MOTORCYCLE	KTM	EX	2017	97	32	4	0	5	0	0	1	139
MOTORCYCLE	KTM	EX	2016	38	13	2	0	0	0	0	0	53
MOTORCYCLE	KTM	EX	2015	1	0	0	0	0	0	0	0	1
MOTORCYCLE	KTM	EX	2007	0	1	0	0	0	0	0	0	1
MOTORCYCLE	KTM	EX	2004	2	0	0	0	0	0	0	0	2
MOTORCYCLE	KTM	JY	2020	16	7	0	0	1	0	0	0	24
MOTORCYCLE	KTM	JY	2019	94	14	2	0	0	0	0	1	111
MOTORCYCLE	KTM	JY	2018	35	18	3	0	0	0	0	2	58
MOTORCYCLE	KTM	JY	2017	35	10	1	0	1	0	0	3	50
MOTORCYCLE	KTM	JY	2016	45	13	6	0	0	0	0	0	64
MOTORCYCLE	KTM	V5	2020	31	0	0	0	0	0	0	0	31
MOTORCYCLE	KTM	V5	2019	60	6	0	0	1	0	0	0	67
MOTORCYCLE	KTM	V5	2018	35	4	0	0	1	0	0	0	40
MOTORCYCLE	KTM	V5	2017	67	6	1	0	1	1	0	0	76
MOTORCYCLE	KTM	V5	2016	16	4	1	0	1	0	0	1	23
MOTORCYCLE	KTM	V5	2015	4	0	1	0	0	0	0	0	5
MOTORCYCLE	KTM	390	2020	41	6	0	0	0	0	0	0	47
MOTORCYCLE	KTM	390	2019	1	0	0	0	0	0	0	0	1
MOTORCYCLE	KTM	390	2018	81	18	4	0	2	0	0	3	108
MOTORCYCLE	KTM	390	2017	72	12	6	0	2	0	0	2	94
MOTORCYCLE	KTM	390	2015	57	35	12	0	4	0	0	0	108
MOTORCYCLE	KTM	690	2019	9	2	0	0	0	0	0	0	11
MOTORCYCLE	KTM	690	2016	41	7	2	0	1	0	0	1	52
MOTORCYCLE	KTM	690	2015	26	8	2	0	2	0	0	0	38
MOTORCYCLE	KTM	690	2014	36	14	1	0	2	0	0	0	53
MOTORCYCLE	KTM	690	2013	35	21	3	0	0	0	0	0	59
MOTORCYCLE	KTM	690	2012	12	10	2	0	4	0	0	0	28
MOTORCYCLE	KTM	690	2011	1	6	0	0	0	0	0	0	7
MOTORCYCLE	KTM	690	2010	23	14	0	0	4	0	0	1	42
MOTORCYCLE	KTM	690	2009	24	11	4	0	8	0	0	1	48
MOTORCYCLE	KTM	690	2008	18	16	2	0	3	0	0	2	41
MOTORCYCLE	KTM	690	2007	4	6	1	0	3	0	0	0	14
MOTORCYCLE	KTM	***	2021	31	3	0	0	0	0	0	0	34
MOTORCYCLE	KTM	***	2020	212	7	0	0	1	0	0	0	220
MOTORCYCLE	KTM	***	2019	178	27	0	0	2	0	0	1	208
MOTORCYCLE	KTM	***	2018	173	44	6	0	3	0	0	2	228
MOTORCYCLE	KTM	***	2017	137	52	9	0	8	0	0	2	208
MOTORCYCLE	KTM	***	2016	196	63	8	0	20	0	0	2	289
MOTORCYCLE	KTM	***	2015	124	50	14	0	10	1	0	2	201
MOTORCYCLE	KTM	***	2014	119	51	7	0	11	0	0	3	191
MOTORCYCLE	KTM	***	2013	97	56	7	0	5	0	0	2	167
MOTORCYCLE	KTM	***	2012	84	39	10	0	16	1	0	4	154
MOTORCYCLE	KTM	***	2011	54	37	12	1	5	2	0	0	111
MOTORCYCLE	KTM	***	2010	78	58	11	0	16	0	0	4	167
MOTORCYCLE	KTM	***	2009	60	52	14	0	6	0	0	5	137
MOTORCYCLE	KTM	***	2008	74	81	14	0	13	0	0	3	185
MOTORCYCLE	KTM	***	2007	79	90	22	0	24	0	0	3	218
MOTORCYCLE	KTM	***	2006	58	75	16	0	12	2	0	4	167
MOTORCYCLE	KTM	***	2005	56	64	22	1	11	0	0	3	157
MOTORCYCLE	KTM	***	2004	44	50	11	0	3	0	0	1	109
MOTORCYCLE	KTM	***	2003	36	77	10	0	7	0	0	1	131
MOTORCYCLE	KTM	***	2002	30	78	24	0	6	1	0	5	144
MOTORCYCLE	KTM	***	2001	20	49	6	0	7	1	0	0	83
MOTORCYCLE	KTM	***	2000	7	20	2	0	1	0	0	0	30
MOTORCYCLE	KTM	***	1999	1	15	2	0	0	0	0	1	19
MOTORCYCLE	KTM	***	1998	2	4	2	0	0	0	0	0	8
MOTORCYCLE	KTM	***	1997	1	5	1	0	0	0	0	0	7
MOTORCYCLE	KTM	***	1996	2	4	2	0	0	0	0	0	8
MOTORCYCLE	KTM	***	1995	1	0	1	0	0	0	0	0	2
MOTORCYCLE	KTM	***	1994	0	3	0	0	0	0	0	0	3
MOTORCYCLE	KTM	***	1992	1	5	0	0	1	0	0	0	7
MOTORCYCLE	KTM	***	1991	0	4	0	0	0	0	0	0	4
MOTORCYCLE	KTM	***	1990	0	7	6	0	0	0	0	0	13
MOTORCYCLE	KTM	***	1989	0	7	1	0	0	0	0	0	8
MOTORCYCLE	KTM	***	1988	0	4	0	0	0	0	0	0	4
MOTORCYCLE	KTM	***	1987	0	2	0	0	0	0	0	0	2
MOTORCYCLE	KTM	***	1986	0	5	1	0	0	0	0	0	6
MOTORCYCLE	KTM	***	1985	0	6	1	0	0	0	0	0	7
MOTORCYCLE	KTM	***	1983	0	31	12	0	0	1	0	0	44
MOTORCYCLE	KTM	***	1982	0	3	0	0	0	0	0	0	3
MOTORCYCLE	KTM	***	1981	0	1	1	0	0	0	0	0	2
MOTORCYCLE	KTM	***	1979	0	2	0	0	0	0	0	0	2
MOTORCYCLE	KTM	***	1978	0	1	0	0	0	1	0	0	2
MOTORCYCLE	KTM	***	1977	0	1	0	0	0	0	0	0	1
MOTORCYCLE	KTM	***	1976	0	5	0	0	0	0	0	0	5
MOTORCYCLE	KTM	***	1974	0	1	0	0	0	0	0	0	1
MOTORCYCLE	KTM	***	1961	0	1	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	FLY	2018	1	0	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	FLY	2014	9	8	2	0	1	0	0	0	20
MOTORCYCLE	PIAG	FLY	2012	2	1	0	0	0	0	0	0	3
MOTORCYCLE	PIAG	FLY	2011	4	12	0	0	1	0	0	0	17
MOTORCYCLE	PIAG	FLY	2010	31	39	8	0	1	1	0	0	80
MOTORCYCLE	PIAG	FLY	2009	46	101	26	0	5	3	0	1	182
MOTORCYCLE	PIAG	FLY	2007	63	119	30	0	7	3	0	4	226
MOTORCYCLE	PIAG	FLY	2006	61	120	15	0	3	4	0	2	205
MOTORCYCLE	PIAG	VES	2006	191	192	35	1	13	0	0	6	438
MOTORCYCLE	PIAG	VES	2005	39	45	6	0	5	0	0	0	95
MOTORCYCLE	PIAG	VES	1991	1	0	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	VES	1987	1	0	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	VES	1986	0	3	0	0	0	0	0	0	3
MOTORCYCLE	PIAG	VES	1985	1	0	1	0	0	0	0	0	2
MOTORCYCLE	PIAG	VES	1984	0	5	0	0	0	0	0	0	5
MOTORCYCLE	PIAG	VES	1983	1	8	0	0	0	0	0	0	9
MOTORCYCLE	PIAG	VES	1982	1	7	5	0	1	0	0	0	14
MOTORCYCLE	PIAG	VES	1981	1	1	1	0	0	0	0	0	3
MOTORCYCLE	PIAG	VES	1980	1	3	2	0	0	0	0	0	6
MOTORCYCLE	PIAG	VES	1979	2	6	2	0	0	0	0	0	10
MOTORCYCLE	PIAG	VES	1978	0	0	1	0	0	0	0	0	1
MOTORCYCLE	PIAG	VES	1977	1	1	0	0	0	0	0	0	2
MOTORCYCLE	PIAG	VES	1976	0	1	1	0	0	0	0	0	2
MOTORCYCLE	PIAG	VES	1974	1	1	0	0	0	0	0	0	2
MOTORCYCLE	PIAG	VES	1973	2	1	0	0	0	0	0	0	3
MOTORCYCLE	PIAG	VES	1972	1	0	1	0	0	0	0	0	2
MOTORCYCLE	PIAG	VES	1971	0	1	0	0	0	1	0	0	2
MOTORCYCLE	PIAG	VES	1969	0	1	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	VES	1968	1	3	0	0	0	0	0	0	4
MOTORCYCLE	PIAG	VES	1967	0	4	3	0	0	0	0	0	7
MOTORCYCLE	PIAG	VES	1966	1	4	2	0	0	0	0	0	7
MOTORCYCLE	PIAG	VES	1965	0	5	4	0	1	0	0	0	10
MOTORCYCLE	PIAG	VES	1964	0	3	1	0	0	0	0	0	4
MOTORCYCLE	PIAG	VES	1963	1	0	2	0	0	0	0	0	3
MOTORCYCLE	PIAG	VES	1961	1	4	0	0	0	0	0	0	5
MOTORCYCLE	PIAG	VES	1960	1	0	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	VES	1959	1	1	0	0	0	0	0	0	2
MOTORCYCLE	PIAG	VES	1957	0	1	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	VES	1955	0	0	1	0	0	0	0	0	1
MOTORCYCLE	PIAG	***	2021	2	0	0	0	0	0	0	0	2
MOTORCYCLE	PIAG	***	2020	4	2	0	0	0	0	0	0	6
MOTORCYCLE	PIAG	***	2019	6	2	0	0	1	0	0	0	9
MOTORCYCLE	PIAG	***	2018	27	4	0	0	1	1	0	0	33
MOTORCYCLE	PIAG	***	2017	3	0	0	0	1	0	0	0	4
MOTORCYCLE	PIAG	***	2016	12	3	1	0	1	0	0	0	17
MOTORCYCLE	PIAG	***	2015	1	0	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	***	2014	6	5	0	0	1	0	0	0	12
MOTORCYCLE	PIAG	***	2013	17	6	4	0	2	1	0	0	30
MOTORCYCLE	PIAG	***	2012	5	2	1	0	0	0	0	0	8
MOTORCYCLE	PIAG	***	2011	17	9	1	0	2	0	0	1	30
MOTORCYCLE	PIAG	***	2010	16	17	3	0	2	0	0	0	38
MOTORCYCLE	PIAG	***	2009	25	15	5	0	3	1	0	1	50
MOTORCYCLE	PIAG	***	2008	15	26	9	0	4	0	0	0	54
MOTORCYCLE	PIAG	***	2007	112	125	28	0	10	2	0	3	280
MOTORCYCLE	PIAG	***	2006	62	94	12	1	7	0	0	4	180
MOTORCYCLE	PIAG	***	2005	17	52	14	1	3	1	0	2	90
MOTORCYCLE	PIAG	***	2003	0	0	1	0	0	0	0	0	1
MOTORCYCLE	PIAG	***	2002	0	1	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	***	2001	0	1	0	0	1	0	0	0	2
MOTORCYCLE	PIAG	***	1999	1	0	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	***	1997	0	1	0	0	0	1	0	0	2
MOTORCYCLE	PIAG	***	1994	0	0	2	0	0	0	0	0	2
MOTORCYCLE	PIAG	***	1993	0	1	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	***	1992	0	1	3	0	0	0	0	0	4
MOTORCYCLE	PIAG	***	1991	0	1	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	***	1990	1	2	1	0	0	0	0	0	4
MOTORCYCLE	PIAG	***	1989	0	2	0	0	0	0	0	0	2
MOTORCYCLE	PIAG	***	1988	0	2	1	0	0	0	0	0	3
MOTORCYCLE	PIAG	***	1987	0	2	0	0	0	0	0	0	2
MOTORCYCLE	PIAG	***	1986	0	1	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	***	1985	0	3	1	0	0	0	0	0	4
MOTORCYCLE	PIAG	***	1984	0	1	1	0	0	0	0	0	2
MOTORCYCLE	PIAG	***	1983	0	9	0	0	0	0	0	0	9
MOTORCYCLE	PIAG	***	1982	2	1	4	0	0	0	0	0	7
MOTORCYCLE	PIAG	***	1981	1	4	1	0	0	0	0	0	6
MOTORCYCLE	PIAG	***	1980	0	2	2	0	0	0	0	0	4
MOTORCYCLE	PIAG	***	1979	1	7	0	0	0	1	0	0	9
MOTORCYCLE	PIAG	***	1978	0	3	0	0	1	0	0	0	4
MOTORCYCLE	PIAG	***	1977	1	0	0	0	1	0	0	0	2
MOTORCYCLE	PIAG	***	1975	0	1	0	0	2	0	0	0	3
MOTORCYCLE	PIAG	***	1973	0	1	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	***	1972	0	0	1	0	0	0	0	0	1
MOTORCYCLE	PIAG	***	1969	0	0	2	0	0	0	0	0	2
MOTORCYCLE	PIAG	***	1967	0	3	0	0	0	0	0	0	3
MOTORCYCLE	PIAG	***	1966	0	4	1	0	0	0	0	0	5
MOTORCYCLE	PIAG	***	1965	2	3	2	0	0	0	0	0	7
MOTORCYCLE	PIAG	***	1964	1	0	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	***	1963	0	2	1	0	0	0	0	0	3
MOTORCYCLE	PIAG	***	1962	0	2	0	0	0	0	0	0	2
MOTORCYCLE	PIAG	***	1960	0	2	0	0	0	0	0	0	2
MOTORCYCLE	PIAG	***	1959	0	0	1	0	0	0	0	0	1
MOTORCYCLE	PIAG	***	1955	0	0	2	0	0	0	0	0	2
MOTORCYCLE	PIAG	***	1954	0	1	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	***	1953	0	1	0	0	0	0	0	0	1
MOTORCYCLE	PIAG	***	1949	0	0	1	0	0	0	0	0	1
MOTORCYCLE	SUZI	A6A	2018	20	2	0	0	0	0	0	0	22
MOTORCYCLE	SUZI	A6A	2017	22	2	0	0	0	0	0	1	25
MOTORCYCLE	SUZI	A6A	2016	13	4	3	0	1	0	0	0	21
MOTORCYCLE	SUZI	A6A	2015	12	1	0	0	0	0	0	0	13
MOTORCYCLE	SUZI	A6A	2014	12	2	0	0	1	0	0	0	15
MOTORCYCLE	SUZI	A6A	2013	9	0	0	0	1	0	0	0	10
MOTORCYCLE	SUZI	A6A	2012	11	6	0	0	0	1	0	0	18
MOTORCYCLE	SUZI	A6A	2011	25	3	3	0	0	0	0	0	31
MOTORCYCLE	SUZI	A6A	2010	27	6	2	0	1	0	0	1	37
MOTORCYCLE	SUZI	A6A	2009	33	13	6	0	1	0	0	0	53
MOTORCYCLE	SUZI	A6A	2008	23	13	6	0	1	0	0	1	44
MOTORCYCLE	SUZI	A6A	2007	28	10	2	1	5	0	0	0	46
MOTORCYCLE	SUZI	C50	2006	403	198	34	2	18	1	0	2	658
MOTORCYCLE	SUZI	C50	2005	327	166	27	2	17	1	0	1	541
MOTORCYCLE	SUZI	C90	2006	206	88	10	0	5	1	0	1	311
MOTORCYCLE	SUZI	C90	2005	196	95	12	0	18	1	0	4	326
MOTORCYCLE	SUZI	DLA	2016	79	10	1	0	2	0	0	0	92
MOTORCYCLE	SUZI	DLA	2015	116	15	4	1	7	0	0	2	145
MOTORCYCLE	SUZI	DLA	2014	61	7	2	0	0	0	0	0	70
MOTORCYCLE	SUZI	DLA	2013	142	22	6	0	10	1	0	0	181
MOTORCYCLE	SUZI	DLA	2012	163	34	6	0	12	0	0	1	216
MOTORCYCLE	SUZI	DLA	2011	94	35	1	0	2	0	0	1	133
MOTORCYCLE	SUZI	DLA	2010	108	24	5	0	6	0	0	0	143
MOTORCYCLE	SUZI	DLA	2009	130	45	1	0	11	1	0	2	190
MOTORCYCLE	SUZI	DLA	2008	116	33	6	1	8	2	0	1	167
MOTORCYCLE	SUZI	DLA	2007	23	14	1	0	1	0	0	0	39
MOTORCYCLE	SUZI	DL1	2019	17	7	0	0	0	0	0	0	24
MOTORCYCLE	SUZI	DL1	2018	105	12	1	0	5	0	0	0	123
MOTORCYCLE	SUZI	DL1	2016	29	5	0	0	0	0	0	0	34
MOTORCYCLE	SUZI	DL1	2015	44	8	0	0	3	0	0	0	55
MOTORCYCLE	SUZI	DL1	2014	98	20	3	0	6	0	0	0	127
MOTORCYCLE	SUZI	DL1	2012	15	0	1	0	1	0	0	0	17
MOTORCYCLE	SUZI	DL1	2010	14	5	2	0	3	0	0	0	24
MOTORCYCLE	SUZI	DL1	2009	30	8	2	0	4	0	0	0	44
MOTORCYCLE	SUZI	DL1	2008	32	19	3	0	3	1	0	0	58
MOTORCYCLE	SUZI	DL1	2007	27	15	3	0	5	0	0	0	50
MOTORCYCLE	SUZI	DL1	2006	43	10	1	0	8	0	0	0	62
MOTORCYCLE	SUZI	DL1	2005	35	19	4	0	2	0	0	2	62
MOTORCYCLE	SUZI	DL1	2004	40	20	2	0	3	0	0	0	65
MOTORCYCLE	SUZI	DL1	2003	74	31	7	0	11	2	0	2	127
MOTORCYCLE	SUZI	DL1	2002	30	29	3	0	7	3	0	1	73
MOTORCYCLE	SUZI	DL6	2006	107	48	3	1	11	0	0	0	170
MOTORCYCLE	SUZI	DL6	2005	87	41	8	0	6	0	0	2	144
MOTORCYCLE	SUZI	DL6	2004	80	26	4	0	2	0	0	0	112
MOTORCYCLE	SUZI	DRS	2020	24	1	0	0	0	0	0	0	25
MOTORCYCLE	SUZI	DRS	2019	36	4	0	0	0	0	0	0	40
MOTORCYCLE	SUZI	DRS	2018	43	15	1	0	0	0	0	0	59
MOTORCYCLE	SUZI	DRS	2017	29	8	2	0	0	0	0	0	39
MOTORCYCLE	SUZI	DRS	2016	16	1	1	0	1	0	0	0	19
MOTORCYCLE	SUZI	DRS	2015	21	4	3	0	0	1	0	0	29
MOTORCYCLE	SUZI	DRS	2014	15	3	2	0	2	0	0	0	22
MOTORCYCLE	SUZI	DRS	2013	16	4	2	0	0	0	0	0	22
MOTORCYCLE	SUZI	DRS	2012	18	2	1	0	0	0	0	1	22
MOTORCYCLE	SUZI	DRS	2011	16	14	0	0	0	1	0	0	31
MOTORCYCLE	SUZI	DRS	2010	6	2	1	0	0	0	0	0	9
MOTORCYCLE	SUZI	DRS	2009	41	21	3	0	4	0	0	1	70
MOTORCYCLE	SUZI	DRS	2008	42	17	3	0	4	1	0	0	67
MOTORCYCLE	SUZI	DRS	2007	40	24	8	0	5	2	0	1	80
MOTORCYCLE	SUZI	DRS	2006	34	35	5	0	1	0	0	0	75
MOTORCYCLE	SUZI	DRS	2005	20	25	15	0	2	0	0	0	62
MOTORCYCLE	SUZI	DRS	2004	30	38	4	0	2	0	0	1	75
MOTORCYCLE	SUZI	DRS	2003	56	62	10	0	8	1	0	0	137
MOTORCYCLE	SUZI	DRS	2002	26	23	13	0	5	1	0	0	68
MOTORCYCLE	SUZI	DRS	2001	43	38	12	0	2	1	0	1	97
MOTORCYCLE	SUZI	DRS	2000	21	33	19	0	2	1	0	1	77
MOTORCYCLE	SUZI	DSM	2020	25	4	0	0	0	0	0	0	29
MOTORCYCLE	SUZI	DSM	2019	50	11	3	0	0	0	0	0	64
MOTORCYCLE	SUZI	DSM	2018	66	20	3	0	1	0	0	0	90
MOTORCYCLE	SUZI	DSM	2017	45	18	4	0	0	0	0	0	67
MOTORCYCLE	SUZI	DSM	2016	27	12	1	0	0	0	0	2	42
MOTORCYCLE	SUZI	DSM	2015	29	14	8	0	1	1	0	0	53
MOTORCYCLE	SUZI	DSM	2014	26	8	1	0	0	1	0	0	36
MOTORCYCLE	SUZI	DSM	2013	17	11	7	0	0	0	0	0	35
MOTORCYCLE	SUZI	DSM	2011	23	7	5	0	5	0	0	2	42
MOTORCYCLE	SUZI	DSM	2010	19	7	1	0	1	0	0	1	29
MOTORCYCLE	SUZI	DSM	2009	41	28	3	0	2	1	0	1	76
MOTORCYCLE	SUZI	DSM	2008	54	36	3	0	2	2	0	3	100
MOTORCYCLE	SUZI	DSM	2007	61	40	11	0	10	1	0	2	125
MOTORCYCLE	SUZI	D6E	2020	44	6	0	0	0	0	0	0	50
MOTORCYCLE	SUZI	D6E	2019	97	27	1	0	2	0	0	0	127
MOTORCYCLE	SUZI	D6E	2018	100	22	1	0	2	1	0	0	126
MOTORCYCLE	SUZI	D6E	2017	40	11	3	0	4	0	0	0	58
MOTORCYCLE	SUZI	D6E	2016	45	19	1	0	3	1	0	1	70
